subject_id,ankle,arm-length,bicep,calf,chest,forearm,height,hip,leg-length,shoulder-breadth,shoulder-to-crotch,thigh,waist,wrist
-gXu1nZDGq7CwAyObp3f3MhE0r5BBxuer9T15M92u-U,20.931018829345703,46.20817565917969,29.47761344909668,33.437435150146484,92.39200592041016,24.056921005249023,158.7543487548828,93.67941284179688,74.02307891845703,32.34389877319336,56.48509216308594,54.13359451293945,79.95699310302734,14.579545021057127
-kOx6TND-xhoWgxKctLcShlDXu7NGp1nFzUNlIqDC8E,21.079761505126957,45.45671844482422,23.91275405883789,32.1273078918457,86.20568084716797,22.25738906860352,161.33181762695312,89.7505111694336,72.91248321533203,29.95335960388184,60.03893280029297,49.086647033691406,66.98853302001953,14.919239044189451
-nb6YMhnr5iOO8SbyCamexRSVRxegqztWFmTJZM2X94,22.67784309387207,47.12709045410156,27.806718826293945,34.69304656982422,89.25285339355469,23.21061134338379,163.29432678222656,96.18466186523438,76.039306640625,31.362478256225582,58.375,50.12926864624024,78.24508666992188,15.207329750061035
-sHYg3xM3uHrzxlrZ2to6JCRvfCROFtdR8BoEarbu0Y,23.362548828125,50.205039978027344,28.219707489013672,38.21259307861328,102.1435546875,25.0490665435791,176.4343719482422,106.52654266357422,81.48880767822266,34.80927276611328,64.53680419921875,52.61399459838867,93.0442352294922,15.801148414611816
0D-8Ft39MufsfV1e8PSPutSzSJ4BYLTcQYupqyYs52c,20.953752517700195,44.99239730834961,27.430883407592773,33.89942932128906,87.34469604492188,23.061843872070312,157.07015991210938,94.67545318603516,69.17514038085938,31.33038902282715,59.02237701416016,53.10393142700195,82.19783020019531,14.711585998535156
0_Be70jSUDcGB5ClohaaXArKKavaPoKiI0b8OAnJFbA,26.227447509765625,49.67819213867188,26.42189216613769,36.28799819946289,100.0691146850586,24.236106872558597,168.81375122070312,99.21615600585938,77.24885559082031,34.72777557373047,62.67652893066406,50.35700225830078,89.46890258789062,14.806180953979492
0llUez60571dPHH-iNUKIhyU8RNcRM3u8cJx27lOkkk,22.06548118591309,48.283958435058594,27.866151809692383,36.30577850341797,95.32306671142578,24.341794967651367,169.62521362304688,94.22338104248048,76.8064956665039,33.0548095703125,62.374488830566406,54.52182388305664,72.86249542236328,15.54216194152832
0nUGCGJVMuW97nuWEcXti8w-lDDCvyrOgT7RzfE_C1I,23.03183937072754,48.67331314086914,28.263959884643555,36.24233627319336,101.45004272460938,24.26540756225586,169.77513122558594,106.48950958251952,79.05758666992188,32.736454010009766,61.78771209716797,56.129913330078125,83.8014144897461,15.470462799072266
0qRH3UAnRSlRrPNxpd94zBYVRZViXIJ98JiQOkF9TOY,24.41596984863281,44.67102813720703,34.02150344848633,39.71658706665039,99.6177749633789,27.057537078857425,161.09735107421875,108.1435089111328,70.70780944824219,33.48346328735352,61.80668640136719,60.24334335327149,89.17278289794922,16.63928985595703
0rGJdyxMb1htbhTkMtbdeGGj8aPapDY8PlclNf3Ofy0,22.121170043945312,50.0666618347168,33.132747650146484,37.4149169921875,111.11244201660156,25.94504737854004,163.7317657470703,110.9326400756836,76.93948364257812,35.44302749633789,59.32429122924805,60.00509262084961,97.04959106445312,16.555471420288086
0wvZ5ZeHgraG0oQGr38yR75PmIG9-hXYnUWW0uJqWtE,22.54987144470215,47.887325286865234,33.670108795166016,37.30579376220703,112.3879623413086,27.62906646728516,166.53775024414062,111.89044952392578,74.93448638916016,35.88084411621094,62.13562774658203,61.3396110534668,97.4811553955078,17.1543025970459
1-Z2ZgpojmGFUzkcCbcse4YJKzOIF6LNchJsfy6laU4,22.286760330200195,44.68696594238281,23.724693298339844,34.742610931396484,82.40026092529297,23.338987350463867,159.8365020751953,91.83966827392578,70.7750015258789,32.89825820922852,59.5645637512207,48.082061767578125,71.39347839355469,15.25199031829834
13pX7gY7asIuwkUe84q-h_Y4ih0x3AWA_elpNZmNBKg,20.825942993164062,50.94427108764648,25.26238822937012,31.34707260131836,87.31368255615234,21.579315185546875,168.4728240966797,93.66131591796876,78.33564758300781,32.636287689208984,60.76560592651367,47.09126663208008,67.684814453125,14.78540325164795
14jpgC_nNGPOffvAQo4KbTLvFLaJKqAloOYHFvSaP14,23.52410125732422,48.19753646850586,32.65481185913086,38.360145568847656,119.11448669433594,27.302064895629883,165.19491577148438,108.58586120605467,74.9403305053711,37.18885040283203,61.90311050415039,60.36492538452149,98.3752899169922,16.44611930847168
18UYtlOrWXTtl9rdyTZn15jBQQas9SHzofFmCJwC3Xw,22.280521392822266,46.28203582763672,27.914691925048828,35.31764221191406,97.53553009033205,24.12632942199707,160.4709014892578,103.42962646484376,72.2280502319336,35.886383056640625,61.309268951416016,57.11328506469727,84.64244842529297,16.39433479309082
1D-rS4ceivG5o5yI7oRT4XD61IjRxaI_SeFBoqHYems,23.08041381835937,49.12768173217773,28.414459228515625,38.56144332885742,93.39962005615234,24.29977035522461,169.54229736328125,100.67453002929688,77.6395034790039,34.207733154296875,62.63411712646485,54.66332244873047,78.13336944580078,16.740795135498047
1EDRp_apkqyIjHTghIXLzqX30_MDFtPqhAYeUyF2tL4,24.036474227905277,45.282135009765625,30.14162254333496,40.4699592590332,95.40482330322266,26.022403717041016,161.63357543945312,103.71168518066406,70.59870910644531,33.37874221801758,61.86981201171875,55.196048736572266,86.04528045654297,16.081483840942383
1F0kEDeQXT7IOic6etMSOANMhH7SvKE1o-THF11ugdw,22.806394577026367,47.06086730957031,26.653339385986328,39.459129333496094,94.0296401977539,23.882434844970703,160.21852111816406,97.20577239990234,73.15338134765625,33.059913635253906,58.7928352355957,51.90180587768555,81.38391876220703,14.944025993347168
1KrwWNhtm7WrMFYURvkl4aTk_3kOdqtVURRKQoYX8XQ,22.599443435668945,48.45741653442383,28.09447479248047,36.50622177124024,92.93629455566406,24.205177307128903,162.80702209472656,97.92972564697266,75.9937744140625,34.409854888916016,59.21636581420898,50.17811965942383,85.15086364746094,14.808453559875488
1URL293v7fRtwuqARugrJik3jCDPz73GZIcPzdhd56A,24.33282470703125,46.90985107421875,28.081920623779297,39.076473236083984,97.87828063964844,25.032642364501957,161.39137268066406,105.90386962890624,72.00284576416016,33.4484977722168,62.25896453857422,57.02068328857422,88.85763549804688,15.971505165100098
1eyiZ_Rvz8UaYjXqcnoxSDSIOJNFEtE3wALP1pOVFWo,23.737960815429688,50.49484252929688,27.326318740844727,37.77935028076172,88.88947296142578,24.122299194335938,171.79905700683594,98.19741821289062,79.81324005126953,32.42753601074219,61.87739562988281,52.50125503540039,78.02482604980469,15.426907539367676
1hW_MCqKCiuyI_RdcwYn7k0pFVsCyG5epVA4Lv-4jGU,22.58608627319336,46.094486236572266,27.437929153442383,37.16923522949219,89.19153594970703,23.316377639770508,162.3371124267578,96.8127670288086,75.9902572631836,31.261754989624023,57.73405456542969,52.78351593017578,80.69123077392578,15.435639381408691
1iNLc9Y7A66Ulg98SZyMiKgeyOdmugfXlmXEYSMa7iI,23.3764762878418,48.279747009277344,28.5120849609375,38.868289947509766,93.47380828857422,24.312530517578125,170.36068725585938,107.29231262207033,79.1264877319336,33.26886367797852,61.88245391845703,56.847129821777344,84.08770751953125,14.933624267578123
1r-5y6wiubbNTNDOhH0ypmCfrIdg_mJnMzR69G2i6no,22.07048225402832,51.62034606933594,24.21930885314941,31.686996459960938,85.02081298828125,22.972505569458008,169.2164306640625,90.55326080322266,80.34208679199219,33.643856048583984,59.02701950073242,43.96139907836914,75.51879119873047,15.773797035217283
1wP6j4QiFLHGuLAm_s4df3xbuRn7c6TAX_N415huzDg,23.93388557434082,50.77123260498047,28.30501365661621,38.64670944213867,102.9622039794922,25.558032989501957,175.88548278808594,104.43807983398438,81.93487548828125,35.13468933105469,64.6199722290039,54.56203079223633,95.1157455444336,16.417987823486328
22ECz4XgvzzUy8vVo-peN9oEhJiOqZo3QwBBuIpNyqU,22.289875030517575,48.272071838378906,30.70331573486328,36.63473129272461,102.28885650634766,26.0811824798584,163.58584594726562,100.28044128417967,74.82734680175781,33.06485366821289,60.205379486083984,57.34062194824219,86.05390167236328,16.440460205078125
27fgXorDJPfXnx9zZsB9ZKNwkIY9dUPGaGFaLKX4nKc,20.92096328735352,43.56281280517578,25.0067138671875,31.48600959777832,83.31199645996094,21.8660945892334,153.40528869628906,90.30299377441406,69.79593658447266,29.277633666992188,55.86012268066406,45.40093994140625,67.42786407470703,14.871424674987791
2A02K7VTiazsZPJow1JvfW1rcmsCwRcc6udVInDdVfo,24.92074966430664,50.87155532836914,26.8181095123291,39.3043098449707,96.19219207763672,24.59461975097656,175.4066925048828,102.61275482177734,79.49666595458984,34.8982048034668,64.9070816040039,52.92129898071289,88.24603271484375,15.70671844482422
2NWEZ9_atmcpO1hW35vimzq3zGQrfywdEdGvLkStrGo,21.375606536865234,47.06450653076172,25.19011116027832,34.23427200317383,81.83576202392578,22.68685913085937,169.3643035888672,94.28793334960938,77.607666015625,31.659687042236328,60.09965133666992,48.84772491455078,75.59247589111328,14.33060359954834
2Q1z0YAxR5KlamR3g5E3v9P6MYZkNHS5Jc3oReJhaAA,22.90557861328125,45.74873733520508,26.53684425354004,36.71290588378906,91.56161499023438,23.9198055267334,161.7175750732422,100.95443725585938,74.82514190673828,32.54400634765625,58.84856796264648,50.74721908569336,78.16004943847656,15.369043350219728
2XxoxDTOvtuoTIbSfRRHmzG621PArvFXEGQw7eLhTKA,24.44216728210449,46.923301696777344,32.910484313964844,39.98864364624024,103.68083190917967,28.49013900756836,159.2215118408203,104.66130065917967,75.1431884765625,33.124019622802734,58.69729995727539,58.21172332763672,92.50763702392578,18.95884132385254
2eAFDpd5_d9dDkD8Wufm0nmGIXv5zqtQIWLWQ5P4M6c,24.233776092529297,48.15271759033203,28.54453659057617,38.95841217041016,96.27783966064452,25.2940673828125,166.2782440185547,100.74641418457033,75.81748962402344,32.52134704589844,61.89051818847656,53.54510498046875,85.10908508300781,15.88343906402588
2iddLMv6IBuiVCaT2BJzjPJXfB5xu78N0UxRxIf2o_U,22.55992317199707,50.42573547363281,24.32812118530273,37.94060897827149,85.47596740722656,22.464662551879883,174.484619140625,97.8724365234375,82.68121337890625,32.126190185546875,62.268821716308594,51.33407211303711,76.15034484863281,14.174857139587402
2lEWBQrGR_vm8phdFZXOUSOhbHgplfgxN8NXLIJvAFU,23.003324508666992,47.1253547668457,28.050121307373047,36.35768508911133,96.16275787353516,24.54242515563965,163.0580291748047,95.03447723388672,74.91320037841797,32.28316879272461,60.01708221435547,50.68498992919922,79.44277954101562,15.426566123962402
2xxiZFm5qMJAVTRt3PwYFITQtRxLUHetHmjN_qp4D_Y,23.624801635742188,46.44612121582031,29.327289581298828,39.35114669799805,98.0508804321289,24.98572540283203,157.62767028808594,109.39189910888672,71.3988265991211,33.504051208496094,58.800079345703125,56.52810287475586,89.73368835449219,16.51665496826172
33kQep-kt5ANgw-ZuhiXxYHHKj9EgooiTmgbFXAxp5M,22.5406551361084,47.14166259765625,26.23104858398437,33.91293716430664,90.97679901123048,23.047138214111328,163.17630004882812,95.49356079101562,76.5185775756836,34.10603713989258,58.20989608764648,50.7135009765625,79.01925659179688,14.995241165161133
3DHVh6yH4O8Yxk5pCf44wqCFmoSfAeKW5YIorkkBRXU,23.249147415161133,48.27641296386719,25.435510635375977,34.8415412902832,88.39102172851562,24.016185760498047,165.05242919921875,96.78654479980467,76.92207336425781,33.03657531738281,58.621673583984375,49.04425048828125,75.1349868774414,15.332594871520996
3HTxlEply3gwyMnwXZ4MJiN0FwDmsLLer9CnROMOtFs,21.75551986694336,50.74779510498047,26.3336238861084,33.48355865478516,84.57298278808594,24.478984832763672,174.6734619140625,92.355712890625,81.27581787109375,33.24593734741211,61.49738311767578,49.26056289672852,73.2947998046875,14.804752349853516
3IuFMuxOGgrsnMzvxLln5FuovY0dDmgrEjYVS478NbI,24.105432510375977,46.199161529541016,30.53614997863769,36.609031677246094,97.17745971679688,26.36592483520508,171.9857177734375,105.33390045166016,76.81746673583984,35.36285781860352,65.99368286132812,54.459590911865234,88.81378936767578,16.764331817626953
3LtoBREo0oJ058FPutEgX3dYNGp3wm5eiTGKD3Nc-Js,24.93412399291992,51.085391998291016,29.312652587890625,38.14729309082031,96.14927673339844,25.025798797607425,175.10357666015625,108.2780532836914,79.26248168945312,35.0762939453125,64.71824645996094,53.97757339477539,88.26471710205078,16.36383819580078
3NqXXy-rq13kLzqPJL253KQvUdWlJsQnuSd3Sd6RQSI,21.600038528442383,45.63924789428711,28.27733039855957,35.00853729248047,91.28962707519533,23.92564010620117,165.657470703125,92.9954605102539,76.37281036376953,33.493446350097656,59.366493225097656,52.92332077026367,73.08287811279297,15.005501747131348
3O9btgqdy7RllKtquu5GJakJSzLCiZlK7mjps2nDB7s,21.417869567871094,48.46392822265625,25.84181404113769,34.47638320922852,88.46890258789062,22.957246780395508,167.32357788085938,95.24655151367188,77.08722686767578,32.49405670166016,60.224246978759766,49.60627746582031,76.02149200439453,14.57403564453125
3VAjyqA7VZJYiY8-2KpTG0pMgxeUi26w4RSXLzz5q6w,21.441856384277344,44.6085319519043,22.61407852172852,34.705848693847656,81.5449447631836,21.43575859069824,159.1269073486328,87.64702606201172,70.44632720947266,30.589466094970703,58.195560455322266,48.178001403808594,70.03486633300781,13.123608589172363
3aHFd4mFwyX39yx0F0TkXJ6UozmoLUnbf_Zlv7ARHAU,24.379404067993164,52.131954193115234,27.850801467895508,36.07818984985352,90.74156951904295,24.601985931396484,179.19573974609375,100.80683135986328,87.72988891601562,33.31471252441406,61.46570587158203,53.479129791259766,79.85150909423828,15.765325546264648
3jslvtD5_LOEvSftuCbSHqqk_t9fVhzp4nGUwkS_ik8,22.993696212768555,48.26714706420898,25.55513572692871,37.78310394287109,88.32844543457031,24.5891170501709,166.67092895507812,93.2319107055664,76.44396209716797,31.016550064086918,59.93139266967773,51.45061492919922,71.71896362304688,16.061100006103516
3k47JvUqGCbFaJgJEhEiAhXxa5O1yS1Ms0w94x02iI4,23.815216064453125,46.76918411254883,29.606420516967773,37.72991180419922,112.06155395507812,25.755098342895508,166.14743041992188,103.6939468383789,76.0223388671875,34.5919189453125,61.20209884643555,55.98799514770508,100.34426879882812,16.938854217529297
3ksASfe4f_APd1tLxccDtth3VbpJ9SgIcz5vPw7Y1os,23.89372444152832,47.66479110717773,31.942279815673828,39.25181198120117,113.65008544921876,25.01327514648437,166.11715698242188,118.57276153564452,74.8769760131836,33.480796813964844,62.29280471801758,57.75485610961914,106.21986389160156,15.524381637573242
3lCM3aLY_S5D8So-cmKS_wxvg4LEd3ByaVj7RwtJXPk,23.601062774658203,49.992000579833984,22.93655776977539,36.32235336303711,86.52153015136719,22.70113182067871,170.75503540039062,90.04361724853516,79.01244354248047,30.141891479492188,59.8513298034668,44.72948455810547,76.06050109863281,16.005760192871094
3sB6D9ahz7CjOisVrAIJNqpEfD1lfw0Rb8mSijk1xc8,23.0714111328125,48.59657287597656,31.330406188964844,35.19013977050781,109.8245620727539,26.22853660583496,167.21432495117188,107.13188934326172,77.38746643066406,34.36103439331055,62.15890121459961,57.22689056396485,92.23451232910156,16.92511558532715
3xVJO9HyrOrQkIXXjdqeHftluBQ_Jkt2Tn748nJt9gk,22.61237335205078,47.83156967163086,27.28826332092285,39.38432693481445,95.77833557128906,24.69903564453125,165.92684936523438,93.29840087890624,76.53697204589844,32.95097732543945,59.24696350097656,52.21823501586914,82.2266845703125,15.664861679077148
4BXlHd3dwVd6PpZncEnIpr675Ozub9a3aCKVl2bfRdY,23.56215476989746,50.75336456298828,27.64275932312012,34.63108444213867,95.4163589477539,23.974109649658203,170.5407257080078,100.599365234375,81.39363098144531,33.98633575439453,60.842960357666016,52.38809967041016,81.9393310546875,15.562896728515623
4ETJJKC9HNKcvTvC-u5DrkNO9ia7tsMZdnpvVuU2kmc,21.92441940307617,48.17008590698242,25.903461456298828,33.59937286376953,89.69903564453125,22.742361068725582,168.9649658203125,95.60244750976562,79.16602325439453,29.861204147338867,60.18283081054688,50.78529357910156,74.9278793334961,15.140247344970703
4Ji4jvSX5vPu7giQHWXRgilR8UetKbKXNRwnKE7CHsE,22.33717155456543,48.127197265625,25.842754364013672,36.61544036865234,96.15847778320312,23.210786819458008,165.69761657714844,95.09998321533205,76.21992492675781,33.99281311035156,59.475215911865234,48.91780090332031,80.94694519042969,15.634200096130373
4O8aBm6WqK4iZEWaVSE77na_BaO5FzaUWq8yTrb-hS4,24.76078224182129,48.00104522705078,26.32696914672852,36.62633514404297,87.691650390625,23.70932006835937,169.73289489746094,98.70677185058594,77.37704467773438,33.64762496948242,61.6568603515625,53.07627868652344,73.0081558227539,15.487597465515137
4V0D7qiw6J5sTLHjBGkxAjwpIZRx-KPVaQWLWf8xy4o,20.74202919006348,47.09541320800781,26.88514709472656,34.68529510498047,95.95661163330078,23.532934188842773,163.8970947265625,104.18953704833984,74.43533325195312,33.02961730957031,61.155311584472656,52.45353317260742,91.83299255371094,14.917346954345703
4V5t1ip62IcSKtuK7qkTrk1d0nDXVf2qVARD7g_SNI4,22.81171989440918,47.55776596069336,26.53988265991211,36.05466842651367,86.01060485839844,22.948427200317383,163.94891357421875,93.90637969970705,77.283447265625,30.72929954528809,57.937049865722656,50.36880111694336,76.76567840576172,15.174786567687988
4bBr6L-kFUuzyOWO3vI_4OGSbP_3WZjfIF8OvUCdu-0,22.093481063842773,47.2809944152832,23.47223854064941,33.13392639160156,91.48159790039062,21.97950553894043,164.5360565185547,89.28866577148438,75.43451690673828,31.702959060668945,60.33383941650391,45.20659255981445,72.17577362060547,14.657027244567873
4bITwZfmlJUYVTWFNlQsWqjmpXd7p_B1KyqLCAdWbVQ,21.729846954345703,44.49730682373047,26.8911247253418,35.338809967041016,87.13169860839844,22.711576461791992,157.91867065429688,93.3673858642578,71.58680725097656,30.74971008300781,57.020389556884766,53.30097961425781,71.86102294921875,15.22095012664795
4bpNJgeZd3-fSRjAsrW6eRInYZ6LOOeVVGC0dfWjwNg,22.06092834472656,49.73380661010742,23.319072723388672,31.63530540466309,91.84209442138672,22.201372146606445,167.8433380126953,88.4359359741211,77.9020767211914,32.93450164794922,60.73188400268555,47.09466552734375,72.39541625976562,14.616981506347656
4d_X7JZm0gneZC8ffiFtMDo1I7gKKmN0V0ER7YrB8pI,23.323522567749023,45.75940704345703,35.442134857177734,40.27214431762695,102.69129180908205,27.32673072814941,163.1024627685547,107.83265686035156,74.89495086669922,32.24552917480469,59.848331451416016,64.40576171875,91.19351959228516,16.729063034057617
4gXQA7YvC9wjEAkjxtjYg_1zS4JZ6WaJLbs3nQKKfnY,26.2567195892334,45.65607070922852,35.389095306396484,44.48801040649414,102.1886749267578,29.06593894958496,162.29458618164062,108.9304656982422,70.74609375,35.01505661010742,62.20629119873047,58.32423782348633,96.56246948242188,18.28909492492676
4gzhVdluq4GEahFOrrRVLFhPRtaCNe6TRS0xydt5czg,22.391189575195312,46.80754470825195,25.2641658782959,35.22339630126953,83.4017333984375,22.59098052978516,158.70526123046875,90.63597106933594,72.40633392333984,32.83577346801758,57.62242889404297,46.19355010986328,71.7653579711914,14.677420616149902
4z9kqRwkw3EEXpQm5AQj28m_K4HzCJi32K02uiLQ_Sw,21.04560852050781,44.9931755065918,26.46958923339844,34.154296875,85.1450424194336,22.941478729248047,160.26478576660156,94.44283294677734,71.34307861328125,32.898284912109375,58.81360626220703,50.06003189086914,75.95101165771484,14.680831909179688
4zydBaQiHRmsujJ961bicneBbDYHlmHxPeLTQBorLzY,21.10027503967285,48.9707145690918,26.37160873413086,31.4118595123291,88.22805786132812,22.70855140686035,166.95603942871094,95.18148803710938,77.91580963134766,33.025230407714844,61.32758331298828,47.58760070800781,73.5728530883789,14.980027198791504
59bc274f681516389ccf3d08,22.68255615234375,46.99745178222656,29.1801872253418,35.491844177246094,103.20985412597656,24.75226402282715,164.1516876220703,107.26795196533205,75.0186767578125,32.929481506347656,60.47475814819336,55.47791290283203,85.2437515258789,14.998458862304688
59bc2757681516389ccf4018,24.890010833740234,46.28756713867188,26.88668632507324,37.74913024902344,88.30863189697266,25.275739669799805,163.37176513671875,98.54338836669922,72.45146942138672,32.47273254394531,61.46366500854492,53.99177169799805,73.19129943847656,16.69658851623535
59bc2758681516389ccf4047,21.895368576049805,47.65990447998047,25.942556381225582,30.623292922973636,85.36853790283203,23.02227783203125,165.17417907714844,92.80371856689452,77.36064147949219,33.7833251953125,59.49690246582031,47.252479553222656,81.63770294189453,15.5053071975708
59bc2758681516389ccf4064,25.00495338439941,51.97239303588867,36.72856521606445,44.01591110229492,118.88298034667967,29.331100463867188,183.00604248046875,124.65128326416016,83.72428894042969,36.19296646118164,69.42646026611328,70.17158508300781,109.01707458496094,17.435911178588867
59bc2758681516389ccf4071,25.614805221557617,47.604339599609375,45.069129943847656,44.94682312011719,148.7958526611328,31.64352798461914,163.99378967285156,145.5550994873047,74.24581909179688,38.26397705078125,63.359413146972656,75.81639862060547,129.25729370117188,19.124832153320312
59bc2758681516389ccf4077,23.27415657043457,51.45687484741211,31.1682243347168,39.70743179321289,96.68221282958984,25.937129974365234,170.08441162109375,115.8496551513672,79.36279296875,33.24088668823242,62.73667144775391,62.34639358520508,94.39581298828124,17.251596450805664
59bc275a681516389ccf40d8,24.929155349731445,45.724220275878906,46.47322463989258,41.680625915527344,139.53770446777344,31.900314331054688,157.48704528808594,149.4500732421875,66.37552642822266,37.489784240722656,63.99299621582031,70.45103454589844,123.22821807861328,19.217369079589844
59bc275a681516389ccf40ff,28.00337600708008,47.91699981689453,37.281036376953125,43.32609558105469,127.12908172607422,30.770383834838867,167.16317749023438,110.90097045898438,75.66747283935547,38.49708557128906,62.916015625,57.62206268310547,104.11641693115234,20.920991897583008
59bc275b681516389ccf4111,23.33139991760254,43.050140380859375,33.287086486816406,36.53116607666016,116.99549102783205,26.978910446166992,149.33901977539062,111.23329162597656,67.25596618652344,34.72739791870117,56.151123046875,53.039695739746094,103.81707763671876,17.209671020507812
59bc275b681516389ccf415f,23.145627975463867,49.455108642578125,39.78297805786133,42.74919509887695,116.50180053710938,30.032638549804688,167.82565307617188,120.25802612304688,77.61901092529297,36.68692398071289,63.12061309814453,72.25641632080078,105.3504638671875,17.504030227661133
59bc275c681516389ccf4171,26.036983489990234,46.35341644287109,38.2940788269043,43.30301284790039,131.00892639160156,29.593582153320312,159.02928161621094,129.25184631347656,69.0234375,38.66559219360352,62.235748291015625,65.14395904541016,119.48908996582033,18.99181365966797
59bc275c681516389ccf4180,25.63058853149414,46.50661087036133,35.963157653808594,39.518348693847656,133.68997192382812,27.269147872924805,162.94895935058594,129.2054901123047,74.5469970703125,35.863285064697266,61.18380355834961,67.65208435058594,112.6383285522461,18.34444046020508
59bc275c681516389ccf4198,24.034015655517575,51.16572189331055,33.286041259765625,36.34900665283203,127.79397583007812,25.82516860961914,168.50856018066406,124.24185943603516,78.22982025146484,36.69542694091797,63.4077033996582,58.277618408203125,108.60009002685548,16.976037979125977
59bc275c681516389ccf41a4,24.616209030151367,48.35683441162109,31.075193405151367,36.68880844116211,116.93394470214844,28.21412467956543,169.67234802246094,123.69896697998048,81.25180053710938,33.42591857910156,62.10032272338867,64.26768493652344,112.0389633178711,18.720050811767575
59bc275c681516389ccf41bc,24.44781494140625,48.76071548461914,33.309940338134766,39.61088180541992,111.09004974365234,26.147411346435547,174.46498107910156,119.2706527709961,81.05365753173828,35.29326248168945,63.77766799926758,67.4677734375,99.3231201171875,16.303436279296875
59bc275c681516389ccf41bf,30.9379940032959,45.62310409545898,55.81306076049805,45.407981872558594,153.9407501220703,39.74776077270508,162.54913330078125,158.51791381835938,70.76309967041016,38.0206413269043,66.20304107666016,84.19622802734375,146.97230529785156,23.49059295654297
59bc275d681516389ccf41e4,22.43675994873047,48.01180267333984,33.90989303588867,36.622196197509766,116.87029266357422,28.14246368408203,165.79757690429688,116.12032318115234,78.8533706665039,35.34912109375,59.8536491394043,57.42250442504883,105.74661254882812,17.63439178466797
59bc275d681516389ccf41ed,24.229711532592773,46.4321403503418,38.5355110168457,43.06377029418945,124.3535385131836,27.683717727661133,163.41864013671875,123.88067626953124,74.11746215820312,35.52568054199219,63.108985900878906,67.52831268310547,109.20608520507812,17.931779861450195
59bc275d681516389ccf41f6,24.174480438232425,47.67095565795898,36.76393127441406,39.84859085083008,106.33674621582033,28.728168487548828,161.76840209960938,113.55496215820312,73.20603942871094,34.805419921875,61.288970947265625,63.31632232666016,100.24129486083984,18.228504180908203
