subject_id,photo_id,ankle,arm-length,bicep,calf,chest,forearm,height,hip,leg-length,shoulder-breadth,shoulder-to-crotch,thigh,waist,wrist,gender,height_cm,weight_kg
-gMnbkDTbXza9PMNAhyVL5xBmz4VZQU_7eNooMMvalk,ffac6fa3a75ae438da0b4ab63bafdf30,25.126089096069336,53.44363784790039,27.75780868530273,37.10091400146485,93.89010620117188,25.06172752380371,181.02784729003903,98.17752838134766,84.92781829833984,33.03047561645508,64.01351928710938,53.059268951416016,81.50312042236328,16.282514572143555,female,182.0,69.9
-kOx6TND-xhoWgxKctLcShlDXu7NGp1nFzUNlIqDC8E,54a37eb452f1ea141471abf6ca9e0d48,21.07976150512696,45.45671844482422,23.91275405883789,32.1273078918457,86.20568084716797,22.25738906860352,161.33181762695312,89.7505111694336,72.91248321533203,29.95335960388184,60.03893280029297,49.086647033691406,66.98853302001953,14.919239044189451,female,160.0,50.0
-sHYg3xM3uHrzxlrZ2to6JCRvfCROFtdR8BoEarbu0Y,5fed001021024982577fd2230715ba8f,23.362548828125,50.205039978027344,28.219707489013672,38.21259307861328,102.1435546875,25.0490665435791,176.4343719482422,106.52654266357422,81.48880767822266,34.80927276611328,64.53680419921875,52.61399459838867,93.0442352294922,15.801148414611816,female,175.4,77.2
-sHYg3xM3uHrzxlrZ2to6JCRvfCROFtdR8BoEarbu0Y,185faae32f2b7bf98c913821cbbcdd2f,23.362548828125,50.205039978027344,28.219707489013672,38.21259307861328,102.1435546875,25.0490665435791,176.4343719482422,106.52654266357422,81.48880767822266,34.80927276611328,64.53680419921875,52.61399459838867,93.0442352294922,15.801148414611816,female,175.4,77.2
0D-8Ft39MufsfV1e8PSPutSzSJ4BYLTcQYupqyYs52c,043e0f84792df2dc8b55d2fafabec4d6,20.953752517700195,44.99239730834961,27.430883407592773,33.89942932128906,87.34469604492188,23.061843872070312,157.07015991210938,94.67545318603516,69.17514038085938,31.33038902282715,59.02237701416016,53.10393142700195,82.19783020019531,14.711585998535156,female,156.2,57.9
0_Be70jSUDcGB5ClohaaXArKKavaPoKiI0b8OAnJFbA,ec393d87f5229b6ffa90fa3f1b48a3eb,26.227447509765625,49.67819213867188,26.42189216613769,36.28799819946289,100.0691146850586,24.2361068725586,168.81375122070312,99.21615600585938,77.24885559082031,34.72777557373047,62.67652893066406,50.35700225830078,89.46890258789062,14.806180953979492,female,166.1,64.2
0llUez60571dPHH-iNUKIhyU8RNcRM3u8cJx27lOkkk,0b04f95f3472e99ea1c981207599e937,22.06548118591309,48.283958435058594,27.866151809692383,36.30577850341797,95.32306671142578,24.341794967651367,169.62521362304688,94.22338104248048,76.8064956665039,33.0548095703125,62.374488830566406,54.52182388305664,72.86249542236328,15.54216194152832,female,169.5,63.2
0llUez60571dPHH-iNUKIhyU8RNcRM3u8cJx27lOkkk,6239df741c3758b0ae29f264edc6a21c,22.06548118591309,48.283958435058594,27.866151809692383,36.30577850341797,95.32306671142578,24.341794967651367,169.62521362304688,94.22338104248048,76.8064956665039,33.0548095703125,62.374488830566406,54.52182388305664,72.86249542236328,15.54216194152832,female,169.5,63.2
0nUGCGJVMuW97nuWEcXti8w-lDDCvyrOgT7RzfE_C1I,fcfc737101318c47a3ef9261c96bee92,23.03183937072754,48.67331314086914,28.263959884643555,36.24233627319336,101.45004272460938,24.26540756225586,169.77513122558594,106.48950958251952,79.05758666992188,32.736454010009766,61.78771209716797,56.129913330078125,83.8014144897461,15.470462799072266,female,169.75,68.95
0nUGCGJVMuW97nuWEcXti8w-lDDCvyrOgT7RzfE_C1I,697ec8711526c25cf834011efcfcd255,23.03183937072754,48.67331314086914,28.263959884643555,36.24233627319336,101.45004272460938,24.26540756225586,169.77513122558594,106.48950958251952,79.05758666992188,32.736454010009766,61.78771209716797,56.129913330078125,83.8014144897461,15.470462799072266,female,169.75,68.95
0nUGCGJVMuW97nuWEcXti8w-lDDCvyrOgT7RzfE_C1I,394298c9615b13e4000a0ce108dd8ac0,23.03183937072754,48.67331314086914,28.263959884643555,36.24233627319336,101.45004272460938,24.26540756225586,169.77513122558594,106.48950958251952,79.05758666992188,32.736454010009766,61.78771209716797,56.129913330078125,83.8014144897461,15.470462799072266,female,169.75,68.95
0nUGCGJVMuW97nuWEcXti8w-lDDCvyrOgT7RzfE_C1I,960c8fa02047bf6aab4c8d5653a16774,23.03183937072754,48.67331314086914,28.263959884643555,36.24233627319336,101.45004272460938,24.26540756225586,169.77513122558594,106.48950958251952,79.05758666992188,32.736454010009766,61.78771209716797,56.129913330078125,83.8014144897461,15.470462799072266,female,169.75,68.95
0qRH3UAnRSlRrPNxpd94zBYVRZViXIJ98JiQOkF9TOY,d985648bd07957b64e3724e3928f357f,24.41596984863281,44.67102813720703,34.02150344848633,39.71658706665039,99.6177749633789,27.057537078857425,161.09735107421875,108.1435089111328,70.70780944824219,33.48346328735352,61.80668640136719,60.24334335327149,89.17278289794922,16.63928985595703,female,161.0,75.6
0qRH3UAnRSlRrPNxpd94zBYVRZViXIJ98JiQOkF9TOY,ee0d23b349f1b3c5dcb52aaa0bd54d63,24.41596984863281,44.67102813720703,34.02150344848633,39.71658706665039,99.6177749633789,27.057537078857425,161.09735107421875,108.1435089111328,70.70780944824219,33.48346328735352,61.80668640136719,60.24334335327149,89.17278289794922,16.63928985595703,female,161.0,75.6
0rGJdyxMb1htbhTkMtbdeGGj8aPapDY8PlclNf3Ofy0,9a296c954dbe3749e08bf0e771ae0891,22.121170043945312,50.0666618347168,33.132747650146484,37.4149169921875,111.11244201660156,25.94504737854004,163.7317657470703,110.9326400756836,76.93948364257812,35.44302749633789,59.32429122924805,60.00509262084961,97.04959106445312,16.555471420288086,female,160.9,80.15
0rGJdyxMb1htbhTkMtbdeGGj8aPapDY8PlclNf3Ofy0,f63a1dab6259d12280ace023bb7810f5,22.121170043945312,50.0666618347168,33.132747650146484,37.4149169921875,111.11244201660156,25.94504737854004,163.7317657470703,110.9326400756836,76.93948364257812,35.44302749633789,59.32429122924805,60.00509262084961,97.04959106445312,16.555471420288086,female,160.9,80.15
0rGJdyxMb1htbhTkMtbdeGGj8aPapDY8PlclNf3Ofy0,ebd5556006ea4dc08db83cc0394ff26d,22.121170043945312,50.0666618347168,33.132747650146484,37.4149169921875,111.11244201660156,25.94504737854004,163.7317657470703,110.9326400756836,76.93948364257812,35.44302749633789,59.32429122924805,60.00509262084961,97.04959106445312,16.555471420288086,female,160.9,80.15
0wvZ5ZeHgraG0oQGr38yR75PmIG9-hXYnUWW0uJqWtE,8d806856ac283349b8d91acdee560f4e,22.54987144470215,47.887325286865234,33.670108795166016,37.30579376220703,112.3879623413086,27.62906646728516,166.53775024414062,111.89044952392578,74.93448638916016,35.88084411621094,62.13562774658203,61.3396110534668,97.4811553955078,17.1543025970459,female,165.0,84.0
1-Z2ZgpojmGFUzkcCbcse4YJKzOIF6LNchJsfy6laU4,7029d86f23100bd4bc2a0d3ca7a1bfad,22.286760330200195,44.68696594238281,23.724693298339844,34.742610931396484,82.40026092529297,23.338987350463867,159.8365020751953,91.83966827392578,70.7750015258789,32.89825820922852,59.5645637512207,48.082061767578125,71.39347839355469,15.25199031829834,female,160.0,52.3
13pX7gY7asIuwkUe84q-h_Y4ih0x3AWA_elpNZmNBKg,7ff8178073432f29124593e07591b2f7,20.825942993164062,50.94427108764648,25.26238822937012,31.34707260131836,87.31368255615234,21.579315185546875,168.4728240966797,93.66131591796876,78.33564758300781,32.636287689208984,60.76560592651367,47.09126663208008,67.684814453125,14.78540325164795,female,168.0,52.8
18UYtlOrWXTtl9rdyTZn15jBQQas9SHzofFmCJwC3Xw,c4bb962294a99c9b516ba9d41485983c,22.280521392822266,46.28203582763672,27.914691925048828,35.31764221191406,97.53553009033205,24.12632942199707,160.4709014892578,103.42962646484376,72.2280502319336,35.886383056640625,61.309268951416016,57.11328506469727,84.64244842529297,16.39433479309082,female,159.0,66.3
18UYtlOrWXTtl9rdyTZn15jBQQas9SHzofFmCJwC3Xw,3c1974ae686ce13209a16fe1aec7ec1d,22.280521392822266,46.28203582763672,27.914691925048828,35.31764221191406,97.53553009033205,24.12632942199707,160.4709014892578,103.42962646484376,72.2280502319336,35.886383056640625,61.309268951416016,57.11328506469727,84.64244842529297,16.39433479309082,female,159.0,66.3
18UYtlOrWXTtl9rdyTZn15jBQQas9SHzofFmCJwC3Xw,10146902e5db4d80b5c9c7d665fb311b,22.280521392822266,46.28203582763672,27.914691925048828,35.31764221191406,97.53553009033205,24.12632942199707,160.4709014892578,103.42962646484376,72.2280502319336,35.886383056640625,61.309268951416016,57.11328506469727,84.64244842529297,16.39433479309082,female,159.0,66.3
18UYtlOrWXTtl9rdyTZn15jBQQas9SHzofFmCJwC3Xw,a7bc4d1ea16931020fa2d39b6e4360fd,22.280521392822266,46.28203582763672,27.914691925048828,35.31764221191406,97.53553009033205,24.12632942199707,160.4709014892578,103.42962646484376,72.2280502319336,35.886383056640625,61.309268951416016,57.11328506469727,84.64244842529297,16.39433479309082,female,159.0,66.3
1D-rS4ceivG5o5yI7oRT4XD61IjRxaI_SeFBoqHYems,bf3b8c2e6954ccf828678f15b3433178,23.08041381835937,49.12768173217773,28.414459228515625,38.56144332885742,93.39962005615234,24.29977035522461,169.54229736328125,100.67453002929688,77.6395034790039,34.207733154296875,62.63411712646485,54.66332244873047,78.13336944580078,16.740795135498047,female,169.5,66.7
1EDRp_apkqyIjHTghIXLzqX30_MDFtPqhAYeUyF2tL4,08632570302905702d74fa5e8065a5d8,24.03647422790528,45.282135009765625,30.14162254333496,40.4699592590332,95.40482330322266,26.022403717041016,161.63357543945312,103.71168518066406,70.59870910644531,33.37874221801758,61.86981201171875,55.196048736572266,86.04528045654297,16.081483840942383,female,161.0,69.9
1EDRp_apkqyIjHTghIXLzqX30_MDFtPqhAYeUyF2tL4,c49b25cddffbce44c528ac992941b673,24.03647422790528,45.282135009765625,30.14162254333496,40.4699592590332,95.40482330322266,26.022403717041016,161.63357543945312,103.71168518066406,70.59870910644531,33.37874221801758,61.86981201171875,55.196048736572266,86.04528045654297,16.081483840942383,female,161.0,69.9
1F0kEDeQXT7IOic6etMSOANMhH7SvKE1o-THF11ugdw,73319fdcd81edd444485e17b7b9d755f,22.806394577026367,47.06086730957031,26.653339385986328,39.459129333496094,94.0296401977539,23.882434844970703,160.21852111816406,97.20577239990234,73.15338134765625,33.059913635253906,58.7928352355957,51.90180587768555,81.38391876220703,14.944025993347168,female,159.1,61.7
1KrwWNhtm7WrMFYURvkl4aTk_3kOdqtVURRKQoYX8XQ,e914d93583497b51c2c371c81658d1a5,22.599443435668945,48.45741653442383,28.09447479248047,36.50622177124024,92.93629455566406,24.205177307128903,162.80702209472656,97.92972564697266,75.9937744140625,34.409854888916016,59.21636581420898,50.17811965942383,85.15086364746094,14.808453559875488,female,162.0,60.55
1KrwWNhtm7WrMFYURvkl4aTk_3kOdqtVURRKQoYX8XQ,6775791f998d0c4a59b362d6684b0608,22.599443435668945,48.45741653442383,28.09447479248047,36.50622177124024,92.93629455566406,24.205177307128903,162.80702209472656,97.92972564697266,75.9937744140625,34.409854888916016,59.21636581420898,50.17811965942383,85.15086364746094,14.808453559875488,female,162.0,60.55
1URL293v7fRtwuqARugrJik3jCDPz73GZIcPzdhd56A,0dc18ed0520e04a93507325fffaa2180,24.33282470703125,46.90985107421875,28.081920623779297,39.076473236083984,97.87828063964844,25.03264236450196,161.39137268066406,105.90386962890624,72.00284576416016,33.4484977722168,62.25896453857422,57.02068328857422,88.85763549804688,15.971505165100098,female,161.85,72.05
1URL293v7fRtwuqARugrJik3jCDPz73GZIcPzdhd56A,f46653ba78faf8b779c03444b3514e65,24.33282470703125,46.90985107421875,28.081920623779297,39.076473236083984,97.87828063964844,25.03264236450196,161.39137268066406,105.90386962890624,72.00284576416016,33.4484977722168,62.25896453857422,57.02068328857422,88.85763549804688,15.971505165100098,female,161.85,72.05
1URL293v7fRtwuqARugrJik3jCDPz73GZIcPzdhd56A,be3b5d3317eb36826b39358eb9c2d0c2,24.33282470703125,46.90985107421875,28.081920623779297,39.076473236083984,97.87828063964844,25.03264236450196,161.39137268066406,105.90386962890624,72.00284576416016,33.4484977722168,62.25896453857422,57.02068328857422,88.85763549804688,15.971505165100098,female,161.85,72.05
1iNLc9Y7A66Ulg98SZyMiKgeyOdmugfXlmXEYSMa7iI,dbf7cf4c5fd41471534214e1c3c1bf34,23.3764762878418,48.279747009277344,28.5120849609375,38.868289947509766,93.47380828857422,24.312530517578125,170.36068725585938,107.29231262207033,79.1264877319336,33.26886367797852,61.88245391845703,56.847129821777344,84.08770751953125,14.933624267578123,female,169.25,69.45
1iNLc9Y7A66Ulg98SZyMiKgeyOdmugfXlmXEYSMa7iI,5b58f023a3500a4ccc3ab2d26fc5ddbe,23.3764762878418,48.279747009277344,28.5120849609375,38.868289947509766,93.47380828857422,24.312530517578125,170.36068725585938,107.29231262207033,79.1264877319336,33.26886367797852,61.88245391845703,56.847129821777344,84.08770751953125,14.933624267578123,female,169.25,69.45
1iNLc9Y7A66Ulg98SZyMiKgeyOdmugfXlmXEYSMa7iI,236c42f1777929e78fa0c09366a8f29b,23.3764762878418,48.279747009277344,28.5120849609375,38.868289947509766,93.47380828857422,24.312530517578125,170.36068725585938,107.29231262207033,79.1264877319336,33.26886367797852,61.88245391845703,56.847129821777344,84.08770751953125,14.933624267578123,female,169.25,69.45
1iNLc9Y7A66Ulg98SZyMiKgeyOdmugfXlmXEYSMa7iI,6e2677147b5533b28b68b683191859df,23.3764762878418,48.279747009277344,28.5120849609375,38.868289947509766,93.47380828857422,24.312530517578125,170.36068725585938,107.29231262207033,79.1264877319336,33.26886367797852,61.88245391845703,56.847129821777344,84.08770751953125,14.933624267578123,female,169.25,69.45
1r-5y6wiubbNTNDOhH0ypmCfrIdg_mJnMzR69G2i6no,ae875aff9d694673e39847ef6611e0f3,22.07048225402832,51.62034606933594,24.21930885314941,31.686996459960938,85.02081298828125,22.972505569458008,169.2164306640625,90.55326080322266,80.34208679199219,33.643856048583984,59.02701950073242,43.96139907836914,75.51879119873047,15.773797035217283,female,168.2,51.6
1wP6j4QiFLHGuLAm_s4df3xbuRn7c6TAX_N415huzDg,632e2c075504f402deb3a77b194da40b,23.93388557434082,50.77123260498047,28.30501365661621,38.64670944213867,102.9622039794922,25.55803298950196,175.88548278808594,104.43807983398438,81.93487548828125,35.13468933105469,64.6199722290039,54.56203079223633,95.1157455444336,16.417987823486328,female,175.0,76.85
1wP6j4QiFLHGuLAm_s4df3xbuRn7c6TAX_N415huzDg,da303e246efdb6701e6bb44991d9744d,23.93388557434082,50.77123260498047,28.30501365661621,38.64670944213867,102.9622039794922,25.55803298950196,175.88548278808594,104.43807983398438,81.93487548828125,35.13468933105469,64.6199722290039,54.56203079223633,95.1157455444336,16.417987823486328,female,175.0,76.85
1wP6j4QiFLHGuLAm_s4df3xbuRn7c6TAX_N415huzDg,5f6c8c2647b9a6fb0e4353332056a172,23.93388557434082,50.77123260498047,28.30501365661621,38.64670944213867,102.9622039794922,25.55803298950196,175.88548278808594,104.43807983398438,81.93487548828125,35.13468933105469,64.6199722290039,54.56203079223633,95.1157455444336,16.417987823486328,female,175.0,76.85
1wP6j4QiFLHGuLAm_s4df3xbuRn7c6TAX_N415huzDg,10164fed7927acab7223d545a5d5993d,23.93388557434082,50.77123260498047,28.30501365661621,38.64670944213867,102.9622039794922,25.55803298950196,175.88548278808594,104.43807983398438,81.93487548828125,35.13468933105469,64.6199722290039,54.56203079223633,95.1157455444336,16.417987823486328,female,175.0,76.85
22ECz4XgvzzUy8vVo-peN9oEhJiOqZo3QwBBuIpNyqU,2144495dcdfef034267dfb3d69523867,22.28987503051757,48.272071838378906,30.70331573486328,36.63473129272461,102.28885650634766,26.0811824798584,163.58584594726562,100.28044128417967,74.82734680175781,33.06485366821289,60.205379486083984,57.34062194824219,86.05390167236328,16.440460205078125,female,164.1,70.7
27fgXorDJPfXnx9zZsB9ZKNwkIY9dUPGaGFaLKX4nKc,4b1e5df56e9d2490fc07f7bb6c08d46b,20.92096328735352,43.56281280517578,25.0067138671875,31.48600959777832,83.31199645996094,21.8660945892334,153.40528869628906,90.30299377441406,69.79593658447266,29.277633666992188,55.86012268066406,45.40093994140625,67.42786407470703,14.871424674987791,female,152.5,47.0
2A02K7VTiazsZPJow1JvfW1rcmsCwRcc6udVInDdVfo,d7d7c3657c886b5e4ef5355aa409c1c4,24.92074966430664,50.87155532836914,26.8181095123291,39.3043098449707,96.19219207763672,24.59461975097656,175.4066925048828,102.61275482177734,79.49666595458984,34.8982048034668,64.9070816040039,52.92129898071289,88.24603271484375,15.70671844482422,female,176.0,71.8
2A02K7VTiazsZPJow1JvfW1rcmsCwRcc6udVInDdVfo,a5a3301918e98df960e2068c14ca446c,24.92074966430664,50.87155532836914,26.8181095123291,39.3043098449707,96.19219207763672,24.59461975097656,175.4066925048828,102.61275482177734,79.49666595458984,34.8982048034668,64.9070816040039,52.92129898071289,88.24603271484375,15.70671844482422,female,176.0,71.8
2NWEZ9_atmcpO1hW35vimzq3zGQrfywdEdGvLkStrGo,173802ab97a83f227a6a4114dc004c35,21.375606536865234,47.06450653076172,25.19011116027832,34.23427200317383,81.83576202392578,22.68685913085937,169.3643035888672,94.28793334960938,77.607666015625,31.659687042236328,60.09965133666992,48.84772491455078,75.59247589111328,14.33060359954834,female,169.0,56.7
2NWEZ9_atmcpO1hW35vimzq3zGQrfywdEdGvLkStrGo,e4a3fb8d5275f2b2bf02cb0969377cc5,21.375606536865234,47.06450653076172,25.19011116027832,34.23427200317383,81.83576202392578,22.68685913085937,169.3643035888672,94.28793334960938,77.607666015625,31.659687042236328,60.09965133666992,48.84772491455078,75.59247589111328,14.33060359954834,female,169.0,56.7
2XxoxDTOvtuoTIbSfRRHmzG621PArvFXEGQw7eLhTKA,e720550daaa89c30d16c33203565191b,24.44216728210449,46.923301696777344,32.910484313964844,39.98864364624024,103.68083190917967,28.49013900756836,159.2215118408203,104.66130065917967,75.1431884765625,33.124019622802734,58.69729995727539,58.21172332763672,92.50763702392578,18.95884132385254,female,158.0,73.4
2eAFDpd5_d9dDkD8Wufm0nmGIXv5zqtQIWLWQ5P4M6c,865fc9ddcc4111583c6c0491e74bb784,24.233776092529297,48.15271759033203,28.54453659057617,38.95841217041016,96.27783966064452,25.2940673828125,166.2782440185547,100.74641418457033,75.81748962402344,32.52134704589844,61.89051818847656,53.54510498046875,85.10908508300781,15.88343906402588,female,165.4,67.4
2eAFDpd5_d9dDkD8Wufm0nmGIXv5zqtQIWLWQ5P4M6c,e55ec52f6f50f07c1988a93a13785108,24.233776092529297,48.15271759033203,28.54453659057617,38.95841217041016,96.27783966064452,25.2940673828125,166.2782440185547,100.74641418457033,75.81748962402344,32.52134704589844,61.89051818847656,53.54510498046875,85.10908508300781,15.88343906402588,female,165.4,67.4
2iddLMv6IBuiVCaT2BJzjPJXfB5xu78N0UxRxIf2o_U,b39fd5b41ed5748b7f6cfc0416245cbc,22.55992317199707,50.42573547363281,24.32812118530273,37.94060897827149,85.47596740722656,22.464662551879883,174.484619140625,97.8724365234375,82.68121337890625,32.126190185546875,62.268821716308594,51.33407211303711,76.15034484863281,14.174857139587402,female,172.6,58.9
2lEWBQrGR_vm8phdFZXOUSOhbHgplfgxN8NXLIJvAFU,88cceb7db1e41dd43000a703847f7504,23.003324508666992,47.1253547668457,28.050121307373047,36.35768508911133,96.16275787353516,24.54242515563965,163.0580291748047,95.03447723388672,74.91320037841797,32.28316879272461,60.01708221435547,50.68498992919922,79.44277954101562,15.426566123962402,female,161.6,58.8
2lEWBQrGR_vm8phdFZXOUSOhbHgplfgxN8NXLIJvAFU,65ba677274ef3dfd5a34255109fa93a6,23.003324508666992,47.1253547668457,28.050121307373047,36.35768508911133,96.16275787353516,24.54242515563965,163.0580291748047,95.03447723388672,74.91320037841797,32.28316879272461,60.01708221435547,50.68498992919922,79.44277954101562,15.426566123962402,female,161.6,58.8
2lEWBQrGR_vm8phdFZXOUSOhbHgplfgxN8NXLIJvAFU,d264ad56567f432777c5fd9a1567a31c,23.003324508666992,47.1253547668457,28.050121307373047,36.35768508911133,96.16275787353516,24.54242515563965,163.0580291748047,95.03447723388672,74.91320037841797,32.28316879272461,60.01708221435547,50.68498992919922,79.44277954101562,15.426566123962402,female,161.6,58.8
2lEWBQrGR_vm8phdFZXOUSOhbHgplfgxN8NXLIJvAFU,2dd42a60c5e18a075252abdc9208b437,23.003324508666992,47.1253547668457,28.050121307373047,36.35768508911133,96.16275787353516,24.54242515563965,163.0580291748047,95.03447723388672,74.91320037841797,32.28316879272461,60.01708221435547,50.68498992919922,79.44277954101562,15.426566123962402,female,161.6,58.8
2lEWBQrGR_vm8phdFZXOUSOhbHgplfgxN8NXLIJvAFU,58e762cae24837802387c842d3244eab,23.003324508666992,47.1253547668457,28.050121307373047,36.35768508911133,96.16275787353516,24.54242515563965,163.0580291748047,95.03447723388672,74.91320037841797,32.28316879272461,60.01708221435547,50.68498992919922,79.44277954101562,15.426566123962402,female,161.6,58.8
2lEWBQrGR_vm8phdFZXOUSOhbHgplfgxN8NXLIJvAFU,703b94471787fbb5f0f77743ec139c85,23.003324508666992,47.1253547668457,28.050121307373047,36.35768508911133,96.16275787353516,24.54242515563965,163.0580291748047,95.03447723388672,74.91320037841797,32.28316879272461,60.01708221435547,50.68498992919922,79.44277954101562,15.426566123962402,female,161.6,58.8
2lEWBQrGR_vm8phdFZXOUSOhbHgplfgxN8NXLIJvAFU,dc11a5be3af701bb04bb51d20dd9534e,23.003324508666992,47.1253547668457,28.050121307373047,36.35768508911133,96.16275787353516,24.54242515563965,163.0580291748047,95.03447723388672,74.91320037841797,32.28316879272461,60.01708221435547,50.68498992919922,79.44277954101562,15.426566123962402,female,161.6,58.8
2lEWBQrGR_vm8phdFZXOUSOhbHgplfgxN8NXLIJvAFU,ea7b97f465e7397a4367a1ba5c37bd93,23.003324508666992,47.1253547668457,28.050121307373047,36.35768508911133,96.16275787353516,24.54242515563965,163.0580291748047,95.03447723388672,74.91320037841797,32.28316879272461,60.01708221435547,50.68498992919922,79.44277954101562,15.426566123962402,female,161.6,58.8
2lEWBQrGR_vm8phdFZXOUSOhbHgplfgxN8NXLIJvAFU,ae2ae991117453f9bb3754edc9313625,23.003324508666992,47.1253547668457,28.050121307373047,36.35768508911133,96.16275787353516,24.54242515563965,163.0580291748047,95.03447723388672,74.91320037841797,32.28316879272461,60.01708221435547,50.68498992919922,79.44277954101562,15.426566123962402,female,161.6,58.8
2lEWBQrGR_vm8phdFZXOUSOhbHgplfgxN8NXLIJvAFU,9b82a80100da2550d8e6f90bfce12c70,23.003324508666992,47.1253547668457,28.050121307373047,36.35768508911133,96.16275787353516,24.54242515563965,163.0580291748047,95.03447723388672,74.91320037841797,32.28316879272461,60.01708221435547,50.68498992919922,79.44277954101562,15.426566123962402,female,161.6,58.8
2lEWBQrGR_vm8phdFZXOUSOhbHgplfgxN8NXLIJvAFU,abf727d8c389c0579fe130cbada7c886,23.003324508666992,47.1253547668457,28.050121307373047,36.35768508911133,96.16275787353516,24.54242515563965,163.0580291748047,95.03447723388672,74.91320037841797,32.28316879272461,60.01708221435547,50.68498992919922,79.44277954101562,15.426566123962402,female,161.6,58.8
2xxiZFm5qMJAVTRt3PwYFITQtRxLUHetHmjN_qp4D_Y,f3c0c40455c918d126299fbdd5e044f8,23.624801635742188,46.44612121582031,29.327289581298828,39.35114669799805,98.0508804321289,24.98572540283203,157.62767028808594,109.39189910888672,71.3988265991211,33.504051208496094,58.800079345703125,56.52810287475586,89.73368835449219,16.51665496826172,female,156.5,69.9
